Time,Height,Wicking Rate,Avg Wicking Rate
138.487458,80.5625,0.08580318458834772,0.5817313796026208
138.65424,80.5625,0.08151302535893033,0.5810316366812872
138.820452,80.5625,0.07743737409098381,0.5803359579898213
138.987493,80.5625,0.07356550538643461,0.5796384858887986
139.153722,80.5625,0.06988723011711287,0.5789460665665846
139.321638,81.5,0.07338159162296852,0.5849773313747574
139.487061,81.5,0.07705067120411695,0.5842835845541258
139.654622,81.5,0.08090320476432279,0.5835825469492876
139.820322,81.5,0.07685804452610664,0.5828909477121644
139.98686,81.5,0.07301514229980131,0.582197500536836
140.153375,81.5,0.06936438518481125,0.5815057967744265
140.321923,81.5,0.06589616592557068,0.5808073197514547
140.48883,81.5,0.06260135762929214,0.5801172947343928
140.655232,81.5,0.05947128974782753,0.57943098767915
140.821975,81.5,0.05649772526043615,0.578744901142027
140.988582,81.5,0.05367283899741434,0.5780609950385911
141.155048,81.5,0.05098919704754362,0.5773792801232301
141.324075,81.5,0.048439737195166435,0.5766887205877697
141.488494,81.5,0.046017750335408114,0.576018570103658
141.654838,81.5,0.04371686281863771,0.5753421566865228
141.821784,81.5,0.041531019677705824,0.5746648906912636
141.988127,81.5,0.03945446869382053,0.5739916549501354
142.154524,82.4375,0.04142719212851156,0.5799147130906646
142.321571,82.4375,0.043498551734937135,0.5792340501918715
142.487719,82.4375,0.045673479321683995,0.5785586335338837
142.654514,82.4375,0.043389805355599796,0.5778821692245925
142.820088,82.4375,0.04122031508781981,0.5772122196143724
142.987716,82.4375,0.039159299333428814,0.5765355395983806
143.154414,82.4375,0.03720133436675737,0.5758641853683952
143.320924,83.375,0.03906140108509524,0.5817364113560977
143.487633,83.375,0.04101447113935,0.5810605294464646
143.654477,83.375,0.043065194696317505,0.5803856708204088
143.820665,83.375,0.040911934961501625,0.5797150221770981
143.987313,83.375,0.03886633821342654,0.5790440717509604
144.154335,83.375,0.03692302130275521,0.5783731720589602
144.320646,83.375,0.03507687023761745,0.5777066712963577
144.48742,83.375,0.033323026725736574,0.5770398557881372
144.654027,83.375,0.031656875389449744,0.5763752432554123
144.820572,83.375,0.030074031619977255,0.5757124063838113
144.987438,83.375,0.02857033003897839,0.575049819143642
145.153712,83.375,0.02714181353702947,0.5743910979004105
145.584979,83.375,0.025784722860177994,0.5726895767179387
145.751316,83.375,0.024495486717169092,0.5720360013764816
145.91815,83.375,0.023270712381310635,0.5713819699605567
146.084698,83.375,0.022107176762245103,0.5707305497527194
146.251265,83.375,0.021001817924132846,0.5700805391324308
146.417816,83.375,0.019951727027926202,0.5694320696601567
146.58463,83.375,0.018954140676529892,0.5687840532803473
146.751059,83.375,0.018006433642703396,0.5681390006187281
146.91781,83.375,0.017106111960568226,0.5674941656154553
147.084358,83.375,0.016250806362539814,0.5668515750668742
147.250913,83.375,0.015438266044412821,0.5662104112047169
147.417489,84.3125,0.016210179346633463,0.5719301052536583
147.584206,84.3125,0.017020688313965138,0.5712840302166209
147.750699,84.3125,0.017871722729663395,0.5706402783245039
147.917359,84.3125,0.016978136593180225,0.5699973320913605
148.083881,84.3125,0.016129229763521213,0.5693563636409557
148.250739,84.3125,0.015322768275345152,0.5687155461666872
148.41713,84.3125,0.014556629861577894,0.5680779570390562
148.583774,84.3125,0.013828798368498998,0.5674408297099789
148.750292,84.3125,0.013137358450074047,0.5668056100353739
148.916996,85.25,0.01379422637257775,0.572466557141671
149.083576,85.25,0.014483937691206638,0.5718269060033816
149.250067,85.25,0.01520813457576697,0.5711890233188304
149.41676,85.25,0.014447727846978621,0.5705517908432762
149.583567,85.25,0.01372534145462969,0.5699155442656345
149.750048,85.25,0.013039074381898205,0.5692819544204754
149.91663,85.25,0.012387120662803295,0.5686493886635525
150.083241,85.25,0.011767764629663129,0.568018117359286
150.250106,85.25,0.011179376398179971,0.5673872869014815
150.418334,85.25,0.010620407578270973,0.5667527204496229
150.585471,85.25,0.010089387199357423,0.5661236733788215
150.751509,85.25,0.009584917839389551,0.5655001436834706
150.91824,85.25,0.009105671947420074,0.5648753921328529
151.085194,85.25,0.00865038835004907,0.5642511866516847
151.251415,85.25,0.008217868932546616,0.5636310906578956
151.418111,85.25,0.007806975485919285,0.5630105899287041
151.584332,85.25,0.00741662671162332,0.5623932162065405
151.751157,85.25,0.007045795376042154,0.5617749589876273
151.917856,85.25,0.006693505607240045,0.5611585250386893
152.084378,85.25,0.006358830326878043,0.5605440948050562
152.251515,85.25,0.006040888810534141,0.5599287468502365
152.418095,85.25,0.0057388443700074334,0.5593167924057836
152.584324,85.25,0.005451902151507062,0.5587074593586691
152.750964,85.25,0.005179307043931708,0.5580979508581039
152.917549,85.25,0.004920341691735122,0.5574899712785744
153.084066,85.25,0.004674324607148366,0.5568835622644096
153.250551,85.25,0.004440608376790948,0.5562785872136929
153.417276,85.25,0.0042185779579514,0.5556740558996759
153.583909,85.25,0.004007649060053829,0.5550711695975911
153.75085,85.25,0.0038072666070511378,0.5544684793612522
153.917273,85.25,0.0036169032766985806,0.5538689605032179
154.083577,85.25,0.0034360581128636512,0.5532711639995221
154.25041,85.25,0.0032642552072204684,0.5526727611291277
154.416964,85.25,0.003101042446859445,0.5520766487806352
154.583521,85.25,0.0029459903245164726,0.5514818102765301
154.750642,85.25,0.0027986908082906488,0.5508862444654672
154.916978,85.25,0.0026587562678761162,0.5502947520703638
155.083383,85.25,0.0025258184544823103,0.5497042839206054
155.515082,85.25,0.0023995275317581946,0.5481783432426187
155.681473,85.25,0.002279551155170285,0.5475924550122929
155.848853,85.25,0.0021655735974117707,0.5470043465767438
156.014435,85.25,0.0020572949175411822,0.5464237972595293
156.181058,85.25,0.001954430171664123,0.5458408406991326
156.347592,86.1875,0.0020521516802473293,0.5512556918689224
156.514491,86.1875,0.0021547592642596957,0.550667861163092
156.680886,86.1875,0.0022624972274726805,0.5500830522492706
156.848043,86.1875,0.0021493723660990466,0.5494968145697553
157.014127,86.1875,0.0020419037477940943,0.5489155762398373
157.180663,86.1875,0.0019398085604043895,0.5483339894042818
157.347257,86.1875,0.00184281813238417,0.5477534317614446
157.514001,86.1875,0.0017506772257649614,0.5471735810964512
157.680449,86.1875,0.0016631433644767133,0.5465959828665886
157.8478,86.1875,0.0015799861962528775,0.5460164791653732
158.013802,86.1875,0.0015009868864402334,0.5454428594788194
158.180356,86.1875,0.0014259375421182218,0.5448685423365719
158.346956,86.1875,0.0013546406650123107,0.5442952752435607
158.513719,86.1875,0.001286908631761695,0.5437226540625167
158.680191,86.1875,0.0012225632001736102,0.5431522325303981
158.847241,86.1875,0.0011614350401649297,0.5425810323013417
159.013372,86.1875,0.0011033632881566832,0.5420141646955327
159.180334,86.1875,0.001048195123748849,0.5414456537074486
159.346723,86.1875,0.0009957853675614066,0.5408802790378061
159.513332,87.125,10.317429276183248,0.5461925903472444
159.679773,87.125,9.801557812374085,0.5456232706443038
159.847351,87.125,9.31147992175538,0.5450512595607543
160.012991,87.125,8.84590592566761,0.5444870410553103
160.179593,87.125,8.403610629384229,0.5439207227852052
160.348109,87.125,7.983430097915017,0.5433490955605844
160.51489,87.125,7.584258593019266,0.5427845354409176
160.681837,87.125,7.205045663368303,0.5422205871345621
160.848587,87.125,6.844793380199887,0.5416584728841913
161.01468,87.125,6.502553711189893,0.5410997307823113
161.181379,87.125,6.177426025630398,0.5405401079240053
161.347817,87.125,5.868554724348877,0.5399825149168271
161.514585,87.125,5.575126988131434,0.5394249689586856
161.680948,87.125,5.296370638724862,0.5388699230041625
161.848108,87.125,5.031552106788618,0.5383133672467768
162.014374,87.125,4.779974501449187,0.5377609273113014
162.180921,87.125,4.540975776376728,0.5372086893007594
162.347564,87.125,4.313926987557891,0.536657266997859
162.514283,87.125,4.098230638179996,0.5361067248470708
162.680837,87.125,3.893319106270996,0.5355578543033929
162.847663,88.0625,4.087985061584546,0.540766126929313
163.013908,88.0625,4.2923843146637735,0.5402146422991099
163.180506,88.0625,4.077765098930585,0.5396631139261205
163.347558,88.0625,3.8738768439840556,0.5391112121798601
163.51385,88.0625,3.6801830017848527,0.5385629413043604
163.680292,88.0625,3.49617385169561,0.5380152914194459
163.847797,88.0625,3.321365159110829,0.5374652672321252
164.013466,88.0625,3.1552969011552876,0.5369223768492277
164.180604,88.0625,2.997532056097523,0.5363757828543498
164.346916,88.0625,2.847655453292647,0.5358329936656676
164.513627,88.0625,2.7052726806280147,0.5352900036663831
164.680056,88.0625,2.570009046596614,0.5347490287469905
164.847065,88.0625,2.441508594266783,0.5342072665958597
165.013296,88.0625,2.319433164553444,0.5336691171843511
165.411075,88.0625,2.2034615063257714,0.5323857547023377
165.577905,88.0625,2.0932884310094826,0.5318493430630132
165.744346,88.0625,1.9886240094590084,0.531315258259247
165.911077,88.0625,1.889192808986058,0.5307813172715405
166.077584,88.0625,1.794733168536755,0.5302491635475622
166.244499,88.0625,1.7049965101099172,0.5297167757713295
166.410767,89.0,1.790246335615413,0.534821163344557
166.577532,89.0,1.8797586523961838,0.5342857402881921
166.744028,89.0,1.8806295325048268,0.5337522492859534
166.910763,89.0,1.7865980558795853,0.5332190590968661
167.077178,89.0,1.697268153085606,0.5326879533481227
167.243781,89.0,1.6124047454313255,0.5321573063455196
167.410336,89.0,1.5317845081597592,0.5316278679471739
167.577102,89.0,1.4551952827517711,0.5310988132495572
167.743698,89.0,1.3824355186141826,0.5305713482005149
167.910384,89.0,1.3133137426834733,0.5300446457200646
168.076785,89.0,1.2476480555492997,0.5295198858069542
168.243511,89.0,1.1852656527718346,0.52899514204741
168.410044,89.0,1.126002370133243,0.528472042914495
168.576771,89.0,1.0697022516265806,0.5279493697266274
168.743301,89.0,1.0162171390452515,0.5274283451406465
168.909991,89.0,0.9654062820929888,0.5269078488080673
169.07645,89.0,0.9171359679883394,0.5263890979494779
169.243088,89.0,0.8712791695889224,0.5258708113385404
169.409632,89.0,0.8277152111094762,0.5253538358432891
169.576442,89.0,0.7863294505540024,0.524837052542947
169.742836,89.0,0.7470129780263022,0.5243225699375024
169.909575,89.0,0.7096623291249871,0.5238080314190652
170.076235,89.9375,0.7451454455812364,0.5288069788233495
170.244821,89.9375,0.7824027178602982,0.5282833244013925
170.411383,89.9375,0.8215228537533132,0.5277669743458393
170.578281,89.9375,0.7804467110656476,0.5272505941128578
170.744217,89.9375,0.7414243755123652,0.5267381910802871
170.911124,89.9375,0.7043531567367469,0.5262237933675985
171.077794,89.9375,0.6691354988999095,0.5257111276522539
171.244257,89.9375,0.635678723954914,0.5252000947395276
171.410943,89.9375,0.6038947877571682,0.5246893717864909
171.577638,89.9375,0.5737000483693098,0.5241796136627082
171.743886,89.9375,0.5450150459508443,0.5236722080458805
171.910784,89.9375,0.517764293653302,0.5231638057098268
172.077254,89.9375,0.4918760789706369,0.5226576895514615
172.244102,89.9375,0.467282275022105,0.5221514057996598
172.410687,89.9375,0.44391816127099976,0.5216468976775205
172.577398,89.9375,0.42172225320744977,0.5211429830457869
172.743737,89.9375,0.40063614054707725,0.5206411622321219
172.910513,89.9375,0.3806043335197234,0.5201389923584345
173.076957,89.9375,0.3615741168437372,0.5196387870396867
173.243796,89.9375,0.34349541100155034,0.519138359217204
173.410216,89.9375,0.3263206404514728,0.5186401474755098
173.577072,89.9375,0.31000460842889915,0.5181415895758399
173.74312,89.9375,0.29450437800745416,0.5176463965882505
173.910035,89.9375,0.27977915910708145,0.5171495710411421
174.076615,89.9375,0.26579020115172736,0.5166546925329402
174.243388,89.9375,0.25250069109414097,0.5161601885289329
174.409856,89.9375,0.2398756565394339,0.5156675320000265
174.577045,89.9375,0.2278818737124622,0.515173687353913
174.743189,89.9375,0.2164877800268391,0.5146838655897484
174.90966,89.9375,0.20566339102549713,0.5141940130693754
175.076619,89.9375,0.19538022147422227,0.5137036602243273
175.507611,89.9375,0.18561121040051115,0.5124421641178855
175.674063,89.9375,0.17633064988048558,0.5119566227599575
175.840895,89.9375,0.1675141173864613,0.5114708953227292
176.007423,89.9375,0.15913841151713823,0.5109869712710924
176.174052,89.9375,0.1511814909412813,0.5105036694052992
176.340604,90.875,0.15874056548834536,0.5153379195638912
176.507273,90.875,0.16667759376276264,0.5148513058722515
176.673762,90.875,0.1750114734509008,0.5143661343442724
176.840386,90.875,0.16626089977835573,0.5138814840632614
177.007009,90.875,0.15794785478943793,0.5133977491252902
177.173677,90.875,0.15005046204996603,0.5129147937704087
177.340281,90.875,0.14254793894746773,0.5124329311286024
177.506906,90.875,0.13542054200009435,0.5119519124512261
177.673444,90.875,0.12864951490008963,0.5114720464359322
177.840067,90.875,0.12221703915508515,0.5109928349273507
178.006726,90.875,0.11610618719733089,0.510514417303535
178.173205,90.875,0.11030087783746434,0.5100374099461252
178.339914,90.875,0.10478583394559111,0.5095606359886435
178.506516,90.875,0.09954654224831155,0.5090850577129632
178.673051,90.875,0.09456921513589597,0.5086105570559715
178.839621,90.875,0.08984075437910118,0.5081368406612761
179.00632,90.875,0.08534871666014611,0.5076636400323743
179.172867,90.875,0.0810812808271388,0.5071917501883809
179.339564,90.875,0.07702721678578185,0.5067203129812449
179.506112,90.875,0.07317585594649276,0.5062501715819013
179.672645,90.875,0.06951706314916811,0.5057809440051378
179.839789,90.875,0.0660412099917097,0.5053108686643311
180.0059,90.875,0.06273914949212421,0.5048445634281987
180.172485,90.875,0.059602192017518,0.5043777910927965
180.341218,90.875,0.0566220824166421,0.5039058791318577
180.50779,91.8125,0.05945318653747421,0.5086345580985729
180.674313,91.8125,0.06242584586434792,0.5081657623350143
180.840942,91.8125,0.06554713815756531,0.5076975323430907
181.007639,91.8125,0.062269781249687045,0.5072299738686719
181.174061,91.8125,0.05915629218720269,0.5067640449920698
181.340822,91.8125,0.056198477577842555,0.5062980248319378
181.507407,91.8125,0.053388553698950424,0.5058333514730889
181.673969,91.8125,0.0507191260140029,0.505369594253759
181.840714,91.8125,0.048183169713302755,0.504906178492018
182.007212,91.8125,0.045774011227637613,0.5044442964161222
182.173809,91.8125,0.04348531066625573,0.503982984733003
182.340424,91.8125,0.04131104513294294,0.5035224663073066
182.507085,91.8125,0.03924549287629579,0.5030626619235083
182.673676,91.8125,0.037283218232481,0.5026038891339768
182.840403,91.8125,0.03541905732085695,0.5021455788412367
183.006833,91.8125,0.0336481044548141,0.5016889178121562
183.173814,91.8125,0.031965699232073395,0.5012315788762252
183.340043,91.8125,0.030367414270469725,0.5007771270131097
183.506679,91.8125,0.028849043556946237,0.5003223888107092
183.673219,91.8125,0.027406591379098923,0.49986873698772605
183.839942,91.8125,0.026036261810143974,0.4994154099548182
184.006505,91.8125,0.024734448719636773,0.498963338279807
184.173692,91.8125,0.023497726283654933,0.49851039528490315
184.339805,91.8125,0.022322839969472184,0.4980611756641491
184.506532,91.8125,0.021206697970998573,0.49761110896605004
184.673117,91.8125,0.020146363072448645,0.49716223720857
184.83974,91.8125,0.01913904491882621,0.49671407241754395
185.006169,91.8125,0.018182092672884897,0.4962672352833813
185.404049,91.8125,0.017272988039240652,0.4952022380050611
185.570856,91.8125,0.016409338637278618,0.4947571077648098
185.73724,91.8125,0.015588871705414686,0.4943139028016137
185.903882,91.8125,0.014809428120143952,0.49387080577478204
186.070461,91.8125,0.014068956714136754,0.4934286694759143
186.23735,91.8125,0.013365508878429916,0.49298650351285606
186.403638,91.8125,0.01269723343450842,0.4925467173553769
186.570438,91.8125,0.012062371762782997,0.49210636467498675
186.736912,91.8125,0.011459253174643847,0.4916676570082727
186.903676,91.8125,0.010886290515911654,0.49122896865870097
187.070139,91.8125,0.01034197599011607,0.49079185214054927
187.236689,91.8125,0.009824877190610266,0.49035528501574815
187.403322,91.8125,0.009333633331079753,0.48991927688453674
187.570167,91.8125,0.008866951664525766,0.4894834901970312
187.73655,92.75,0.009310299247752054,0.4940433815365202
187.903264,92.75,0.009775814210139658,0.49360504988354004
188.069738,92.75,0.010264604920646642,0.4931681246878751
188.236659,92.75,0.009751374674614309,0.49273080223974863
188.402979,92.75,0.009263805940883593,0.49229582511006903
188.569726,92.75,0.008800615643839414,0.49186050151019467
188.736094,92.75,0.008360584861647442,0.49142693394936954
188.902836,92.75,0.00794255561856507,0.49099315798519827
189.069429,92.75,0.007545427837636815,0.49056053371801317
189.236033,92.75,0.007168156445754974,0.4901286426776871
189.402761,92.75,0.006809748623467225,0.4896971908450691
189.569451,92.75,0.006469261192293864,0.4892665960192078
189.73583,92.75,0.00614579813267917,0.4888375590419585
189.902539,92.75,0.005838508226045211,0.48840842512379473
190.069016,92.75,0.005546582814742951,0.48798063962197813
190.237771,92.75,0.005269253674005803,0.4875477646339748
190.404753,92.75,0.0050057909903055125,0.487120192845186
190.571001,92.75,0.004755501440790236,0.4866952448867076
190.737367,92.75,0.004517726368750724,0.48627073687139655
190.904567,92.75,0.0042918400503131875,0.4858448462367064
191.070651,92.75,0.0040772480477975276,0.48542253619055287
191.237277,92.75,0.003873385645407651,0.48499958509658136
191.404331,92.75,0.003679716363137268,0.4845762868343872
191.570721,92.75,0.0034957305449804044,0.4841554049378976
191.737042,92.75,0.0033209440177313842,0.4837354276071496
191.903739,92.75,0.003154896816844815,0.48331523128895365
192.07023,92.75,0.002997151976002574,0.4828962822609209
192.237427,92.75,0.002847294377202445,0.4824762869927509
192.403605,92.75,0.0027049296583423225,0.48205957471534905
192.570277,92.75,0.002569683175425206,0.48164234608230844
192.736902,92.75,0.002441199016653946,0.48122595640766297
192.903421,92.75,0.0023191390658212486,0.48081055027012715
193.070388,92.75,0.0022031821125301863,0.48039474598248594
193.236546,92.75,0.0020930230069036767,0.4799816697199711
193.403243,93.6875,0.002197674157248861,0.48441535181496415
193.569965,93.6875,0.002307557865111304,0.48399812439910295
193.736273,93.6875,0.002422935758366869,0.4835826484594343
193.902978,93.6875,0.0023017889704485257,0.483166895972067
194.069966,93.6875,0.0021866995219260994,0.48275115377718986
194.236661,93.6875,0.0020773645458297945,0.4823368540092439
194.402768,93.6875,0.0019734963185383046,0.48192472238872647
194.569671,93.6875,0.0018748215026113892,0.4815113245475961
194.736081,93.6875,0.0017810804274808196,0.4810998532932374
194.902727,93.6875,0.0016920264061067785,0.4806885026293142
195.069289,93.6875,0.0016074250858014395,0.48027806160712466
195.500509,93.6875,0.0015270538315113676,0.47921870116460924
195.667021,93.6875,0.001450701139935799,0.4788108876048151
195.833816,93.6875,0.001378166082939009,0.4784030762082479
196.000372,93.6875,0.0013092577787920585,0.4779965417616656
196.166973,93.6875,0.0012437948898524555,0.4775905880955812
196.333523,93.6875,0.0011816051453598327,0.4771854473369787
196.500222,93.6875,0.0011225248880918411,0.476780631830533
196.666771,93.6875,0.001066398643687249,0.4763768659221033
196.833347,93.6875,0.0010130787115028865,0.4759737180102922
196.999988,93.6875,0.0009624247759277421,0.47557109495864536
197.166554,93.6875,0.000914303537131355,0.47516933323285654
197.333052,93.6875,0.0008685883602747872,0.47476841335226494
197.499806,93.6875,0.0008251589422610478,0.4743675545686359
197.666307,93.6875,0.0007839009951479954,0.473967978771415
197.833216,93.6875,0.0007447059453905956,0.47356809889801316
197.999683,93.6875,0.0007074706481210658,0.4731699494690605
198.166196,93.6875,0.0006720971157150125,0.4727723592171088
198.332736,93.6875,0.0006384922599292619,0.472375372263306
198.499457,93.6875,0.0006065676469327987,0.4719786210800566
198.666009,93.6875,0.0005762392645861587,0.4715829369683467
198.832624,93.6875,0.0005474273013568508,0.471187766450238
198.999357,93.6875,0.0005200559362890082,0.4707929784918853
199.165817,93.6875,0.0004940531394745577,0.4703994963151734
199.332393,93.6875,0.0004693504825008298,0.4700063978061007
199.499157,93.6875,0.0004458829583757883,0.4696135132039681
199.665639,93.6875,0.0004235888104569989,0.46922194759810426
199.832778,93.6875,0.00040240936993414896,0.46882949302741517
199.998918,93.6875,0.0003822889014374415,0.46844003426058534
200.165733,93.6875,0.00036317445636556943,0.46804964364205137
200.334056,93.6875,0.00034501573354729095,0.4676563828967752
200.500778,93.6875,0.0003277649468699264,0.46726751354550855
200.667312,93.6875,0.0003113766995264301,0.46687972777549336
200.833781,93.6875,0.00029580786455010857,0.466492736100009
201.00067,93.6875,0.0002810174713226031,0.46610541148942436
201.167102,93.6875,0.00026696659775647295,0.4657197875227133
201.333647,93.6875,0.0002536182678686493,0.4653345399341025
201.500401,93.6875,0.00024093735447521683,0.4649494469244257
201.66691,93.6875,0.00022889048675145597,0.46456555515230535
201.833532,93.6875,0.00021744596241388316,0.4641820369075244
202.000213,93.6875,0.000206573664293189,0.4637990158950971
202.166672,93.6875,0.00019624498107852955,0.4634171353426642
202.333557,93.6875,0.00018643273202460306,0.4630349082431245
202.499543,93.6875,0.0001771110954233729,0.46265536510371286
202.666525,93.6875,0.00016825554065220426,0.4622741718199392
202.833186,93.6875,0.00015984276361959404,0.4618943371525012
202.99982,93.6875,0.00015185062543861432,0.4615151875504126
203.167131,93.6875,0.0001442580941666836,0.46113512327936546
203.332905,93.6875,0.0001370451894583494,0.46075916733693445
203.499549,93.6875,0.00013019292998543193,0.4603818556865696
203.666665,93.6875,0.00012368328348616033,0.46000409541738213
203.832985,94.625,10.323058330453932,0.46422810321891717
203.999446,95.5625,9.806905413931235,0.46844489960036456
204.166209,95.5625,9.316560143234673,0.4680622737134723
204.332506,95.5625,8.850732136072939,0.46768133896424685
204.49922,95.5625,8.40819552926929,0.46730007087557596
204.665989,95.5625,7.987785752805825,0.46691929844777486
204.832777,95.5625,7.588396465165534,0.46653910277259975
204.999253,95.5625,7.208976641907257,0.46616023522778394
205.16589,95.5625,6.848527809811894,0.4657816170124576
205.563673,95.5625,6.506101419321299,0.4648802904003374
205.730106,95.5625,6.1807963483552335,0.4645042082465072
205.896957,95.5625,5.871756530937471,0.4641277918449276
206.063377,95.5625,5.578168704390597,0.46375295499500624
206.230063,95.5625,5.299260269171067,0.46337812542878387
206.396726,95.5625,5.034297255712514,0.46300395288246965
206.563414,95.5625,4.782582392926888,0.46263032813739224
206.72977,95.5625,4.5434532732805435,0.4622580482723896
206.896499,95.5625,4.316280609616516,0.461885534370497
207.063006,95.5625,4.1004665791356905,0.46151411517709734
207.229608,95.5625,3.895443250178906,0.4611430814461609
207.396357,95.5625,3.7006710876699604,0.4607723172302395
207.562957,95.5625,3.5156375332864624,0.4604024792342884
207.729436,95.5625,3.3398556566221393,0.46003350242572266
207.896171,95.5625,3.1728628737910323,0.45966455053181327
208.06264,95.5625,3.0142197301014804,0.45929677716287753
208.229344,95.5625,2.863508743596406,0.45892907389652055
208.396036,95.5625,2.7203333064165856,0.45856198531530606
208.562627,95.5625,2.5843166410957563,0.45819570540794924
208.729012,95.5625,2.4551008090409683,0.45783046201550553
208.895787,95.5625,2.3323457685889197,0.45746494638496465
209.062278,95.5625,2.2157284801594734,0.4571006348644111
209.228922,95.5625,2.1049420561514998,0.4567365691441071
209.39558,95.5625,1.9996949533439248,0.45637305238248105
209.562229,95.5625,1.8997102056767285,0.45601013339097474
209.728727,95.5625,1.804724695392892,0.4556481192011431
209.895437,95.5625,1.7144884606232473,0.45528621949032655
210.061933,95.5625,1.6287640375920849,0.45492535765630604
210.228813,95.5625,1.5473258357124806,0.45456423711054295
210.397648,95.5625,1.4699595439268565,0.45419946899786634
210.563859,96.5,1.5434575211231993,0.45829327244615137
210.730357,96.5,1.6206303971793594,0.4579311750513477
210.896981,96.5,1.7016619170383274,0.4575693760168146
211.063578,96.5,1.616578821186411,0.45720820671390305
211.230559,96.5,1.5357498801270903,0.45684677660678824
211.396963,96.5,1.4589623861207357,0.45648716344141615
211.563523,96.5,1.3860142668146989,0.4561277796456433
211.73032,96.5,1.3167135534739638,0.45576845111271735
211.896696,96.5,1.2508778758002654,0.45541059309391024
212.06321,96.5,1.188333982010252,0.4550530004709445
212.230333,96.5,1.1289172829097394,0.4546946642165425
212.396588,96.5,1.0724714187642523,0.4543387486055096
212.563158,96.5,1.0188478478260397,0.4539827169861675
212.729888,96.5,0.9679054554347376,0.4536269017355944
212.896349,96.5,0.9195101826630007,0.45327221651884697
213.062895,96.5,0.8735346735298506,0.4529179048280556
213.229418,96.5,0.829857939853358,0.4525641954338589
213.396133,96.5,0.7883650428606901,0.45221063120201904
213.562723,96.5,0.7489467907176556,0.45185788345656186
213.729189,96.5,0.7114994511817727,0.45150594755684026
213.895894,96.5,0.675924478622684,0.4511540553461957
214.062861,96.5,0.6421282546915498,0.4508021594647378
214.229248,96.5,0.6100218419569723,0.4504520316478915
214.395739,96.5,0.5795207498591236,0.45010222894401836
214.562532,96.5,0.5505447123661674,0.4497523360695613
214.728888,96.5,0.523017476747859,0.4494039013511773
214.896185,96.5,0.4968666029104661,0.4490540397448191
215.062301,96.5,0.47202327276494277,0.44870718648174424
215.493488,96.5,0.4484221091266956,0.4478093556126392
215.659939,96.5,0.4260010036703608,0.44746372667758194
215.827629,96.5,0.40470095348684276,0.4471160640883471
215.99332,96.5,0.3844659058125006,0.44677307613031736
216.159858,96.5,0.36524261052187557,0.44642886469697807
216.326483,96.5,0.3469804799957818,0.4460850038411617
216.493217,96.5,0.3296314559959927,0.44574144787178255
216.659745,96.5,0.313149883196193,0.445398844164614
216.82625,96.5,0.29749238903638336,0.4450568139235909
216.993097,96.5,0.2826177695845642,0.44471460767251964
217.159471,96.5,0.268486881105336,0.44437389516389086
217.326003,96.5,0.25506253705006915,0.444033381500142
217.492738,96.5,0.2423094101975657,0.44369297516499145
217.659264,96.5,0.2301939396876874,0.44335351607179924
217.826116,96.5,0.218684242703303,0.4430139129873665
217.992743,96.5,0.20775003056813784,0.4426752866722724
218.159186,97.4375,0.21813753209654474,0.4466348714740804
218.325733,97.4375,0.229044408701372,0.4462941617605836
218.492455,97.4375,0.2404966291364406,0.4459536142792665
218.659009,97.4375,0.22847179767961856,0.44561392848899267
218.825552,97.4375,0.21704820779563763,0.4452747821698629
218.992287,97.4375,0.20619579740585575,0.4449357615960237
219.158771,97.4375,0.19588600753556296,0.44459776606431145
219.325387,97.4375,0.18609170715878479,0.44426001628347744
219.492024,97.4375,0.17678712180084555,0.44392273680067756
219.658546,97.4375,0.16794776571080328,0.44358620128533494
219.825659,97.4375,0.1595503774252631,0.44324898395960227
219.992081,97.4375,0.15157285855399993,0.44291367015160876
220.158311,97.4375,0.14399421562629994,0.442579249256686
220.326925,97.4375,0.13679450484498493,0.4422405477678228
220.494053,97.4375,0.1299547796027357,0.44190534245383933
220.660229,97.4375,0.1234570406225989,0.4415725499858881
220.826787,97.4375,0.11728418859146894,0.441239495098029
220.993619,97.4375,0.11141997916189549,0.44090639558239914
221.15956,97.4375,0.10584898020380071,0.4405755735813546
221.326676,97.4375,0.10055653119361067,0.44024291043886643
221.49348,97.4375,0.09552870463393014,0.4399113689486481
221.65965,97.4375,0.09075226940223363,0.43958158374787654
221.827401,97.4375,0.08621465593212195,0.4392491620095211
221.993181,97.4375,0.08190392313551585,0.43892113965428514
222.159537,97.4375,0.07780872697874006,0.4385924696989263
222.326634,97.4375,0.07391829062980305,0.4382628308941159
222.492899,97.4375,0.0702223760983129,0.4379353248482775
222.659502,97.4375,0.06671125729339726,0.4376076436207964
222.826347,97.4375,0.0633756944287274,0.43727997748847897
222.992717,97.4375,0.06020690970729103,0.4369537324396115
223.159191,97.4375,0.057196564221926476,0.4366277703525104
223.32586,97.4375,0.054336736010830146,0.4363019132670081
223.492511,97.4375,0.05161989921028864,0.43597657730911615
223.659457,97.4375,0.0490389042497742,0.4356511515629764
223.825966,97.4375,0.04658695903728549,0.43532706120432874
223.992463,97.4375,0.044257611085421214,0.4350034759874934
224.158907,97.4375,0.042044730531150154,0.4346804742405351
224.325561,97.4375,0.03994249400459265,0.4343575451929885
224.492334,97.4375,0.037945369304363014,0.43403486552908305
224.658941,97.4375,0.036048100839144864,0.43371298540929204
224.825605,97.4375,0.03424569579718762,0.43339147247040655
