Time,Height,Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate (Spline),Wicking Rate Filtered (Spline)
719.158719,138.1939546599496,0.1637843340529816,719.4685644437893,138.1939546599496,138.06050112620318,3.165300505644103e-08,0.06941633050357585
719.492042,138.1939546599496,0.1555951173503325,719.8136843191825,138.1939546599496,138.0858298843985,1.1814417342589109e-07,0.07719382892519096
719.825332,138.1939546599496,0.1478153614828159,720.1588041945755,138.1939546599496,138.1136639369377,4.4090342912029137e-07,0.0839330924011808
720.158349,138.1939546599496,0.1404245934086751,720.5039240699685,138.1939546599496,138.14364435152032,1.6448440219986902e-06,0.08963367626131226
720.493939,138.1939546599496,0.1334033637382413,720.8490439453617,138.1939546599496,138.1754151738891,6.160483315428663e-06,0.09431296791266182
720.827262,138.1939546599496,0.1267331955513292,721.1941638207547,138.1939546599496,138.20862924419853,2.292496918264437e-05,0.09800419601420324
721.160454,138.1939546599496,0.1203965357737628,721.5392836961479,138.1939546599496,138.24295329533686,8.552379497574783e-05,0.10075426952457503
721.493423,138.1939546599496,0.1143767089850746,721.8844035715409,138.1939546599496,138.2780722841989,0.00031907107465340833,0.10262150294822125
721.826634,138.1939546599496,0.1086578735358209,722.229523446934,138.1939546599496,138.3136929263219,0.0011911621435554893,0.10367328375441047
722.16121,138.1939546599496,0.1032249798590298,722.5746433223271,138.1939546599496,138.34954642337854,0.004454029623402789,0.10398373638784399
722.493318,138.1939546599496,0.0980637308660783,722.9197631977202,138.1939546599496,138.3853903913708,0.01656803265543886,0.10363143459866975
722.826322,138.1939546599496,0.0931605443227744,723.2648830731133,138.1939546599496,138.421010014605,0.06189548276564835,0.10269721009817322
723.15954,138.1939546599496,0.0885025171066357,723.6100029485063,138.35359439578832,138.4562184663202,0.23108280360840874,0.10126210089656991
723.492664,138.1939546599496,0.0840773912513039,723.9551228238994,138.64735516372795,138.4908566508873,0.862322816424229,0.09940547724674031
723.825924,138.64735516372795,0.0882812608138691,724.3002426992925,138.64735516372795,138.5247923345553,0.8626842458973677,0.09720337705979128
724.159274,138.64735516372795,0.0926953238545626,724.6453625746856,138.64735516372795,138.55791874160084,0.23115391770226779,0.09472707611500757
724.492514,138.64735516372795,0.0973300900472907,724.9904824500786,138.64735516372795,138.59015270030162,0.06206354252122513,0.09204191153442295
724.825983,138.64735516372795,0.0924635855449262,725.3356023254718,138.64735516372795,138.62143242832062,0.01702670435518741,0.08920636999036892
725.15902,138.64735516372795,0.0878404062676798,725.6807222008648,138.64735516372795,138.65171504984028,0.006079561264377672,0.08627144513477412
725.923446,138.64735516372795,0.0834483859542958,726.025842076258,138.64735516372795,138.68097393715394,0.000986471726439709,0.08328026194461967
726.256241,138.64735516372795,0.0792759666565811,726.370961951651,138.64735516372795,138.70919596749866,0.00018511588738874614,0.08026795920857548
726.589361,138.64735516372795,0.075312168323752,726.716081827044,138.64735516372795,138.73637878183612,0.0002466099827540282,0.0772618153929793
726.92257,138.64735516372795,0.0715465599075644,727.0612017024372,138.64735516372795,138.7625281262443,0.0011717370500656194,0.07428159772977526
727.255933,138.64735516372795,0.0679692319121862,727.4063215778302,138.64735516372795,138.78765534879346,0.004441307330210846,0.07134010967322518
727.588954,138.64735516372795,0.0645707703165768,727.7514414532233,138.64735516372795,138.81177511550706,0.016585581614394267,0.06844390797578723
727.922576,138.64735516372795,0.061342231800748,728.0965613286164,138.64735516372795,138.83490339853526,0.06195286763962355,0.0655941575968946
728.255335,138.64735516372795,0.0582751202107106,728.4416812040095,138.64735516372795,138.85705577830615,0.23094827747772448,0.06278759052962847
728.588562,138.64735516372795,0.0553613642001751,728.7868010794026,138.91704179087765,138.8782460894805,0.8624027323789406,0.060017533433960484
