Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Height_Model,Wicking_Rate
386.222667,85.44965,0.0,0.22124452369337505,386.11775592387636,84.78897278996763,0.056237059952548005
386.389177,85.44965,0.0,0.22114918089437066,386.2891353095505,84.79860957688902,0.05622438942221259
386.555864,85.44965,0.0,0.2210538190154063,386.4605146952247,84.80824419313163,0.05621172809625002
386.722565,85.44965,0.0,0.22095853134403992,386.6318940808988,84.81787664027172,0.05619907596140722
386.889134,85.44965,0.0,0.2208634011416821,386.803273466573,84.82750691988335,0.05618643300446347
387.05565,85.44965,0.0,0.2207683830477607,386.9746528522471,84.83713503353832,0.05617379921223029
387.222272,85.44965,0.0,0.22067338626637678,387.1460322379213,84.8467609828061,0.05616117457155136
387.388858,85.44965,0.0,0.22057849170251562,387.31741162359543,84.85638476925399,0.05614855906930241
387.555528,85.44965,0.0,0.22048363092888204,387.4887910092696,84.86600639444697,0.05613595269239107
387.722201,85.44965,0.0,0.2203888500055224,387.66017039494375,84.87562585994786,0.05612335542775681
387.888875,85.44965,0.0,0.22029414996756483,387.83154978061793,84.88524316731716,0.056110767262370805
388.055409,85.44965,0.0,0.22019961072105557,388.00292916629206,84.89485831811318,0.05609818818323584
388.222007,85.44965,0.0,0.2201051162975416,388.17430855196625,84.90447131389203,0.05608561817738621
388.388596,85.44965,0.0,0.22001070803839978,388.3456879376404,84.91408215620756,0.056073057231887595
388.555194,85.44965,0.0,0.21991637563851485,388.51706732331456,84.92369084661142,0.05606050533383699
388.721893,85.44965,0.0,0.21982206698093024,388.6884467089887,84.93329738665307,0.056047962470362526
388.888427,85.44965,0.0,0.21972793240257574,388.8598260946629,84.94290177787971,0.05603542862862346
389.055021,85.44965,0.0,0.21963384454046156,389.031205480337,84.95250402183643,0.056022903795810014
389.221615,85.44965,0.0,0.21953983722101356,389.2025848660112,84.96210412006604,0.056010387959143274
389.388167,85.44965,0.0,0.21944593401062443,389.3739642516853,84.97170207410923,0.055997881105875114
389.554844,85.44965,0.0,0.21935204071034475,389.5453436373595,84.98129788550446,0.05598538322328804
389.721489,85.44965,0.0,0.21925824572634742,389.71672302303364,84.99089155578807,0.055972894298695175
389.888345,85.44965,0.0,0.2191644123139921,389.8881024087078,85.00048308649411,0.05596041431944005
390.05468,85.44965,0.0,0.21907095179578412,390.05948179438195,85.01007247915462,0.0559479432728966
390.222946,85.44965,0.0,0.21897648735397537,390.23086118005614,85.01965973529937,0.05593548114646901
390.389608,85.44965,0.0,0.21888300366847882,390.40224056573027,85.02924485645602,0.05592302792759161
390.556107,85.44965,0.0,0.21878969108016025,390.57361995140445,85.03882784415006,0.055910583603728775
390.723175,85.44965,0.0,0.21869613953664255,390.7449993370786,85.04840869990483,0.055898148162374886
390.889383,85.44965,0.0,0.218603148911824,390.91637872275277,85.05798742524155,0.055885721591054136
391.055911,85.44965,0.0,0.21851005852715524,391.0877581084269,85.0675640216793,0.0558733038773205
391.222897,85.44965,0.0,0.21841679169407102,391.2591374941011,85.077138490735,0.055860895008757606
391.389125,85.44965,0.0,0.21832402727081396,391.4305168797752,85.08671083392349,0.05584849497297865
391.556081,85.44965,0.0,0.21823093586433154,391.6018962654494,85.09628105275748,0.055836103757626286
391.722391,85.44965,0.0,0.21813828354785061,391.7732756511235,85.10584914874752,0.05582372135037254
391.889037,85.44965,0.0,0.2180455229218367,391.9446550367977,85.1154151234021,0.055811347738918694
392.055883,85.44965,0.0,0.21795272996834486,392.11603442247184,85.12497897822757,0.05579898291099522
392.222152,85.44965,0.0,0.21786033645544836,392.287413808146,85.13454071472822,0.055786626854361636
392.388775,85.44965,0.0,0.2177678247804107,392.45879319382016,85.14410033440622,0.055774279556806465
392.55571,86.34912,0.0,0.21996653672417604,392.63017257949434,85.15365783876163,0.0557619410061471
392.722006,86.34912,0.0,0.2198733930891563,392.80155196516847,85.16321322929247,0.05574961119022973
392.888578,86.34912,0.0,0.21978017390976431,392.97293135084266,85.17276650749463,0.05573729009692922
393.055415,86.34912,0.0,0.2196868856265471,393.1443107365168,85.18231767486198,0.05572497771414905
393.221842,86.34912,0.0,0.21959390546774357,393.315690122191,85.19186673288627,0.0557126740298212
393.38885,86.34912,0.0,0.21950067979811833,393.4870695078651,85.2014136830572,0.05570037903190603
393.555048,86.34912,0.0,0.21940798482655977,393.6584488935393,85.21095852686241,0.055688092708392256
393.721665,86.34912,0.0,0.21931513471578964,393.8298282792134,85.2205012657875,0.055675815047296795
393.888709,86.34912,0.0,0.2192221255065222,394.0012076648876,85.230041901316,0.055663546036664686
394.054909,86.34912,0.0,0.21912966449048854,394.17258705056173,85.23958043492941,0.05565128566456902
394.221485,86.34912,0.0,0.21903707252282306,394.3439664362359,85.24911686810717,0.05563903391911083
394.388215,86.34912,0.0,0.21894447327742791,394.51534582191005,85.25865120232666,0.05562679078841897
394.554721,86.34912,0.0,0.21885207654124103,394.68672520758423,85.2681834390633,0.055614556260650115
394.721755,86.34912,0.0,0.21875946513259703,394.85810459325836,85.27771357979043,0.05560233032398855
394.888071,86.34912,0.0,0.21866732965959865,395.02948397893255,85.28724162597936,0.05559011296664618
